name,class,category,memory,vcpu,Physical Processor,clock_speed_ghz,Instance Storage,Network Performance,Availability Zones,price,1y_noup,1y_fullup,3y_noup,3y_fullup,avg_cost,burstable_cpu,cpu_vendor,instance_storage_type,storage_readops,storage_writeops,storage_size_per_device,storage_devices,ebs_base_throughput,ebs_base_iops,ebs_burst_throughput,ebs_burst_iops,network_upto,network_speed,network_speed_burst,Network_Perf,network_devices,consider,comment
inf1.6xlarge,inf1,ml,48,24,Intel Xeon Platinum 8275CL (Cascade Lake),0,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.18,0.744,0.6941,0.567,0.4937,0.529406779661017,FALSE,intel,other,0,0,0,0,593.75,20000,593.75,20000,FALSE,25,25,25,1,TRUE,
inf1.24xlarge,inf1,ml,192,96,Intel Xeon Platinum 8275CL (Cascade Lake),0,EBS only,100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.721,2.974,2.7761,2.269,1.9749,0.529231095106969,FALSE,intel,other,0,0,0,0,2375,80000,2375,80000,FALSE,100,100,100,1,TRUE,
inf2.xlarge,inf2,ml,16,4,AMD EPYC 7R13 Processor,2.95,EBS only,Up to 15 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.7582,0.4777,0.4458,0.3275,0.2851,0.506495647586389,FALSE,amd,other,0,0,0,0,156.25,6000,1250,40000,TRUE,2.083,15,15,1,TRUE,
inf2.8xlarge,inf2,ml,128,32,AMD EPYC 7R13 Processor,2.95,EBS only,Up to 25 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",1.9679,1.2397,1.1571,0.8501,0.7399,0.506478987753443,FALSE,amd,other,0,0,0,0,1250,40000,1250,40000,TRUE,16.667,25,25,1,TRUE,
inf2.24xlarge,inf2,ml,384,96,AMD EPYC 7R13 Processor,2.95,EBS only,50 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",6.4906,4.0891,3.8164,2.8039,2.4405,0.506497858441438,FALSE,amd,other,0,0,0,0,3750,120000,3750,120000,FALSE,50,50,50,1,TRUE,
inf2.48xlarge,inf2,ml,768,192,AMD EPYC 7R13 Processor,2.95,EBS only,100 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",12.9813,8.1782,7.633,5.6079,4.881,0.506499734233089,FALSE,amd,other,0,0,0,0,7500,240000,7500,240000,FALSE,100,100,100,1,TRUE,
is4gen.medium,is4gen,cpu,6,1,AWS Graviton2 Processor,2.5,937 GB                 NVMe SSD,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",0.1441,0.0983,0.0917,0.0626,0.0545,0.532789729354615,FALSE,graviton,nvme,31250,25000,937,1,78.12,2500,1250,40000,TRUE,1.562,25,25,1,TRUE,
is4gen.large,is4gen,cpu,12,2,AWS Graviton2 Processor,2.5,1875 GB                 NVMe SSD,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",0.2882,0.1965,0.1834,0.1253,0.1091,0.532876474670368,FALSE,graviton,nvme,62500,50000,1875,1,156.25,5000,1250,40000,TRUE,3.125,25,25,1,TRUE,
is4gen.xlarge,is4gen,cpu,24,4,AWS Graviton2 Processor,2.5,3750 GB                 NVMe SSD,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",0.5763,0.3931,0.3669,0.2506,0.2181,0.533012319972237,FALSE,graviton,nvme,125000,100000,3750,1,312.5,10000,1250,40000,TRUE,6.25,25,25,1,TRUE,
is4gen.2xlarge,is4gen,cpu,48,8,AWS Graviton2 Processor,2.5,7500 GB                 NVMe SSD,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",1.1526,0.7861,0.7337,0.5012,0.4363,0.532990629880271,FALSE,graviton,nvme,250000,200000,7500,1,625,20000,1250,40000,TRUE,12.5,25,25,1,TRUE,
is4gen.4xlarge,is4gen,cpu,96,16,AWS Graviton2 Processor,2.5,15000 GB                 (2 * 7500 GB NVMe SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",2.3052,1.5722,1.4675,1.0025,0.8725,0.533001474926254,FALSE,graviton,nvme,500000,400000,7500,2,1250,40000,1250,40000,FALSE,25,25,25,1,TRUE,
is4gen.8xlarge,is4gen,cpu,192,32,AWS Graviton2 Processor,2.5,30000 GB                 (4 * 7500 GB NVMe SSD),50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",4.6104,3.1445,2.9348,2.0049,1.745,0.532990629880271,FALSE,graviton,nvme,1000000,800000,7500,4,2500,80000,2500,80000,FALSE,50,50,50,1,TRUE,
m1.medium,m1,cpu,3.75,1,Intel Xeon Family,0,410 GB                 HDD,Moderate,"use1-az1, use1-az2, use1-az4, use1-az6",0.087,0.056,0.0471,unavailable,0.0294,0.507662835249042,FALSE,intel,hdd,0,0,410,1,0,0,0,0,FALSE,0,0,Moderate,1,TRUE,
m1.small,m1,cpu,1.7,1,Intel Xeon Family,0,160 GB                 HDD,Low,"use1-az1, use1-az2, use1-az4, use1-az6",0.044,0.028,0.0235,unavailable,0.0152,0.50530303030303,FALSE,intel,hdd,0,0,160,1,0,0,0,0,FALSE,0,0,Low,1,TRUE,
m1.large,m1,cpu,7.5,2,Intel Xeon Family,0,840 GB                 (2 * 420 GB HDD),Moderate,"use1-az1, use1-az2, use1-az4, use1-az6",0.175,0.112,0.0953,unavailable,0.0588,0.506857142857143,FALSE,intel,hdd,0,0,420,2,0,0,0,0,FALSE,0,0,Moderate,1,TRUE,
m1.xlarge,m1,cpu,15,4,Intel Xeon Family,0,1680 GB                 (4 * 420 GB HDD),High,"use1-az1, use1-az2, use1-az4, use1-az6",0.35,0.224,0.1908,unavailable,0.1167,0.506190476190476,FALSE,intel,hdd,0,0,420,4,0,0,0,0,FALSE,0,0,High,1,TRUE,
m2.xlarge,m2,cpu,17.1,2,Intel Xeon Family,0,420 GB                 HDD,Moderate,"use1-az1, use1-az2, use1-az4, use1-az6",0.245,0.111,0.093,unavailable,0.0558,0.353469387755102,FALSE,intel,hdd,0,0,420,1,0,0,0,0,FALSE,0,0,Moderate,1,TRUE,
m2.2xlarge,m2,cpu,34.2,4,Intel Xeon Family,0,850 GB                 HDD,Moderate,"use1-az1, use1-az2, use1-az4, use1-az6",0.49,0.222,0.1863,unavailable,0.1116,0.353673469387755,FALSE,intel,hdd,0,0,850,1,0,0,0,0,FALSE,0,0,Moderate,1,TRUE,
m2.4xlarge,m2,cpu,68.4,8,Intel Xeon Family,0,1680 GB                 (2 * 840 GB HDD),High,"use1-az1, use1-az2, use1-az4, use1-az6",0.98,0.444,0.3716,unavailable,0.2222,0.352993197278912,FALSE,intel,hdd,0,0,840,2,0,0,0,0,FALSE,0,0,High,1,TRUE,
m3.medium,m3,cpu,3.75,1,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.5,4 GB                 SSD,Moderate,"use1-az2, use1-az3, use1-az4, use1-az6",0.067,0.048,0.0403,unavailable,0.0261,0.569154228855721,FALSE,intel,ssd,0,0,4,1,0,0,0,0,FALSE,0,0,Moderate,1,TRUE,
m3.large,m3,cpu,7.5,2,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.5,32 GB                 SSD,Moderate,"use1-az2, use1-az3, use1-az4, use1-az6",0.133,0.095,0.0814,unavailable,0.0522,0.572932330827068,FALSE,intel,ssd,0,0,32,1,0,0,0,0,FALSE,0,0,Moderate,1,TRUE,
m3.xlarge,m3,cpu,15,4,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.5,80 GB                 (2 * 40 GB SSD),High,"use1-az2, use1-az3, use1-az4, use1-az6",0.266,0.19,0.163,unavailable,0.1045,0.573308270676692,FALSE,intel,ssd,0,0,40,2,0,0,0,0,FALSE,0,0,High,1,TRUE,
m3.2xlarge,m3,cpu,30,8,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.5,160 GB                 (2 * 80 GB SSD),High,"use1-az2, use1-az3, use1-az4, use1-az6",0.532,0.38,0.3242,unavailable,0.209,0.57218045112782,FALSE,intel,ssd,0,0,80,2,0,0,0,0,FALSE,0,0,High,1,TRUE,
m4.large,m4,cpu,8,2,Intel Xeon E5-2676 v3 (Haswell),2.4,EBS only,Moderate,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",0.1,0.062,0.0579,0.0432,0.0376,0.50175,FALSE,intel,other,0,0,0,0,56.25,3600,56.25,3600,FALSE,0,0,Moderate,1,TRUE,
m4.xlarge,m4,cpu,16,4,Intel Xeon E5-2676 v3 (Haswell),2.4,EBS only,High,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",0.2,0.1239,0.1156,0.0864,0.0752,0.501375,FALSE,intel,other,0,0,0,0,93.75,6000,93.75,6000,FALSE,0,0,High,1,TRUE,
m4.2xlarge,m4,cpu,32,8,Intel Xeon E5-2676 v3 (Haswell),2.4,EBS only,High,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",0.4,0.2478,0.2313,0.1728,0.1504,0.5014375,FALSE,intel,other,0,0,0,0,125,8000,125,8000,FALSE,0,0,High,1,TRUE,
m4.4xlarge,m4,cpu,64,16,Intel Xeon E5-2676 v3 (Haswell),2.4,EBS only,High,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",0.8,0.4956,0.4626,0.3456,0.3008,0.5014375,FALSE,intel,other,0,0,0,0,250,16000,250,16000,FALSE,0,0,High,1,TRUE,
m4.10xlarge,m4,cpu,160,40,Intel Xeon E5-2676 v3 (Haswell),2.4,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",2,1.239,1.1564,0.864,0.752,0.501425,FALSE,intel,other,0,0,0,0,500,32000,500,32000,FALSE,10,10,10,1,TRUE,
m4.16xlarge,m4,cpu,256,64,Intel Xeon E5-2686 v4 (Broadwell),2.4,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",3.2,1.9824,1.8502,1.3824,1.2032,0.501421875,FALSE,intel,other,0,0,0,0,1250,65000,1250,65000,FALSE,25,25,25,1,TRUE,
m5.large,m5,cpu,8,2,Intel Xeon Platinum 8175,3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.096,0.06,0.0564,0.041,0.0361,0.50390625,FALSE,intel,other,0,0,0,0,81.25,3600,593.75,18750,TRUE,0.75,10,10,1,TRUE,
m5.xlarge,m5,cpu,16,4,Intel Xeon Platinum 8175,3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.192,0.121,0.1129,0.083,0.0722,0.506640625,FALSE,intel,other,0,0,0,0,143.75,6000,593.75,18750,TRUE,1.25,10,10,1,TRUE,
m5.2xlarge,m5,cpu,32,8,Intel Xeon Platinum 8175,3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.384,0.242,0.2258,0.166,0.1444,0.506640625,FALSE,intel,other,0,0,0,0,287.5,12000,593.75,18750,TRUE,2.5,10,10,1,TRUE,
m5.4xlarge,m5,cpu,64,16,Intel Xeon Platinum 8175,3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.768,0.484,0.4516,0.332,0.2888,0.506640625,FALSE,intel,other,0,0,0,0,593.75,18750,593.75,18750,TRUE,5,10,10,1,TRUE,
m5.8xlarge,m5,cpu,128,32,Intel Xeon Platinum 8175,3.1,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.536,0.968,0.9032,0.664,0.5775,0.506624348958333,FALSE,intel,other,0,0,0,0,850,30000,850,30000,FALSE,10,10,10,1,TRUE,
m5.12xlarge,m5,cpu,192,48,Intel Xeon Platinum 8175,3.1,EBS only,12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.304,1.452,1.3548,0.995,0.8663,0.506521267361111,FALSE,intel,other,0,0,0,0,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
m5.16xlarge,m5,cpu,256,64,Intel Xeon Platinum 8175,3.1,EBS only,20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.072,1.935,1.8064,1.327,1.1551,0.5064697265625,FALSE,intel,other,0,0,0,0,1700,60000,1700,60000,FALSE,20,20,20,1,TRUE,
m5.24xlarge,m5,cpu,384,96,Intel Xeon Platinum 8175,3.1,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.608,2.903,2.7095,1.991,1.7326,0.506515842013889,FALSE,intel,other,0,0,0,0,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
m5.metal,m5,cpu,384,96,Intel Xeon Platinum 8175,3.1,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.608,2.903,2.7095,1.991,1.7326,0.506515842013889,FALSE,intel,other,0,0,0,0,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
m5a.large,m5a,cpu,8,2,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.086,0.054,0.0506,0.037,0.0323,0.505523255813954,FALSE,amd,other,0,0,0,0,81.25,3600,360,16000,TRUE,0.75,10,10,1,TRUE,
m5a.xlarge,m5a,cpu,16,4,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.172,0.108,0.1011,0.074,0.0647,0.505523255813954,FALSE,amd,other,0,0,0,0,135.62,6000,360,16000,TRUE,1.25,10,10,1,TRUE,
m5a.2xlarge,m5a,cpu,32,8,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.344,0.217,0.2023,0.149,0.1293,0.506976744186047,FALSE,amd,other,0,0,0,0,197.5,8333,360,16000,TRUE,2.5,10,10,1,TRUE,
m5a.4xlarge,m5a,cpu,64,16,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.688,0.433,0.4046,0.297,0.2587,0.506286337209302,FALSE,amd,other,0,0,0,0,360,16000,360,16000,TRUE,5,10,10,1,TRUE,
m5a.8xlarge,m5a,cpu,128,32,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.376,0.867,0.8091,0.594,0.5174,0.506449854651163,FALSE,amd,other,0,0,0,0,593.75,20000,593.75,20000,TRUE,7.5,10,10,1,TRUE,
m5a.12xlarge,m5a,cpu,192,48,AMD EPYC 7571,2.5,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.064,1.3,1.2136,0.892,0.7761,0.506504360465116,FALSE,amd,other,0,0,0,0,847.5,30000,847.5,30000,FALSE,10,10,10,1,TRUE,
m5a.16xlarge,m5a,cpu,256,64,AMD EPYC 7571,2.5,EBS only,12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.752,1.734,1.6182,1.189,1.0347,0.506531613372093,FALSE,amd,other,0,0,0,0,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
m5a.24xlarge,m5a,cpu,384,96,AMD EPYC 7571,2.5,EBS only,20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.128,2.601,2.4273,1.783,1.5521,0.506504360465116,FALSE,amd,other,0,0,0,0,1718.75,60000,1718.75,60000,FALSE,20,20,20,1,TRUE,
m5ad.large,m5ad,cpu,8,2,AMD EPYC 7571,2.5,75 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.103,0.065,0.0606,0.044,0.0387,0.505582524271845,FALSE,amd,nvme,30000,15000,75,1,81.25,3600,360,16000,TRUE,0.75,10,10,1,TRUE,
m5ad.xlarge,m5ad,cpu,16,4,AMD EPYC 7571,2.5,150 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.206,0.13,0.1211,0.089,0.0775,0.506796116504854,FALSE,amd,nvme,59000,29000,150,1,135.62,6000,360,16000,TRUE,1.25,10,10,1,TRUE,
m5ad.2xlarge,m5ad,cpu,32,8,AMD EPYC 7571,2.5,300 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.412,0.26,0.2422,0.178,0.1549,0.506735436893204,FALSE,amd,nvme,117000,57000,300,1,197.5,8333,360,16000,TRUE,2.5,10,10,1,TRUE,
m5ad.4xlarge,m5ad,cpu,64,16,AMD EPYC 7571,2.5,600 GB                 (2 * 300 GB NVMe SSD),Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.824,0.519,0.4845,0.356,0.3098,0.506462378640777,FALSE,amd,nvme,234000,114000,300,2,360,16000,360,16000,TRUE,5,10,10,1,TRUE,
m5ad.8xlarge,m5ad,cpu,128,32,AMD EPYC 7571,2.5,1200 GB                 (2 * 600 GB NVMe SSD),Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.648,1.038,0.9691,0.712,0.6196,0.506477548543689,FALSE,amd,nvme,466666,233334,600,2,593.75,20000,593.75,20000,TRUE,7.5,10,10,1,TRUE,
m5ad.12xlarge,m5ad,cpu,192,48,AMD EPYC 7571,2.5,1800 GB                 (2 * 900 GB NVMe SSD),10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.472,1.557,1.4535,1.068,0.9295,0.506472491909385,FALSE,amd,nvme,700000,340000,900,2,847.5,30000,847.5,30000,FALSE,10,10,10,1,TRUE,
m5ad.16xlarge,m5ad,cpu,256,64,AMD EPYC 7571,2.5,2400 GB                 (4 * 600 GB NVMe SSD),12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.296,2.076,1.938,1.424,1.2393,0.506469963592233,FALSE,amd,nvme,933332,466668,600,4,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
m5ad.24xlarge,m5ad,cpu,384,96,AMD EPYC 7571,2.5,3600 GB                 (4 * 900 GB NVMe SSD),20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.944,3.115,2.9071,2.136,1.8589,0.506523058252427,FALSE,amd,nvme,1400000,680000,900,4,1718.75,60000,1718.75,60000,FALSE,20,20,20,1,TRUE,
m5d.large,m5d,cpu,8,2,Intel Xeon Platinum 8175,3.1,75 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.113,0.071,0.0664,0.049,0.0425,0.50641592920354,FALSE,intel,nvme,30000,15000,75,1,81.25,3600,593.75,18750,TRUE,0.75,10,10,1,TRUE,
m5d.xlarge,m5d,cpu,16,4,Intel Xeon Platinum 8175,3.1,150 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.226,0.142,0.1329,0.098,0.085,0.506526548672566,FALSE,intel,nvme,59000,29000,150,1,143.75,6000,593.75,18750,TRUE,1.25,10,10,1,TRUE,
m5d.2xlarge,m5d,cpu,32,8,Intel Xeon Platinum 8175,3.1,300 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.452,0.285,0.2658,0.195,0.1699,0.506471238938053,FALSE,intel,nvme,117000,57000,300,1,287.5,12000,593.75,18750,TRUE,2.5,10,10,1,TRUE,
m5d.4xlarge,m5d,cpu,64,16,Intel Xeon Platinum 8175,3.1,600 GB                 (2 * 300 GB NVMe SSD),Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.904,0.57,0.5315,0.391,0.3399,0.506747787610619,FALSE,intel,nvme,234000,114000,300,2,593.75,18750,593.75,18750,TRUE,5,10,10,1,TRUE,
m5d.8xlarge,m5d,cpu,128,32,Intel Xeon Platinum 8175,3.1,1200 GB                 (2 * 600 GB NVMe SSD),10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.808,1.139,1.0631,0.781,0.6798,0.506485066371681,FALSE,intel,nvme,466666,233334,600,2,850,30000,850,30000,FALSE,10,10,10,1,TRUE,
m5d.12xlarge,m5d,cpu,192,48,Intel Xeon Platinum 8175,3.1,1800 GB                 (2 * 900 GB NVMe SSD),12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.712,1.709,1.5946,1.172,1.0197,0.506572640117994,FALSE,intel,nvme,700000,340000,900,2,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
m5d.16xlarge,m5d,cpu,256,64,Intel Xeon Platinum 8175,3.1,2400 GB                 (4 * 600 GB NVMe SSD),20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.616,2.278,2.1263,1.562,1.3596,0.506491980088495,FALSE,intel,nvme,933332,466668,600,4,1700,60000,1700,60000,FALSE,20,20,20,1,TRUE,
m5d.24xlarge,m5d,cpu,384,96,Intel Xeon Platinum 8175,3.1,3600 GB                 (4 * 900 GB NVMe SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",5.424,3.417,3.1893,2.343,2.0394,0.506485066371681,FALSE,intel,nvme,1400000,680000,900,4,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
m5d.metal,m5d,cpu,384,96,Intel Xeon Platinum 8175,3.1,3600 GB                 (4 * 900 GB NVMe SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",5.424,3.417,3.1893,2.343,2.0394,0.506485066371681,FALSE,intel,nvme,1400000,680000,900,4,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
m5dn.large,m5dn,cpu,8,2,Intel Xeon Platinum 8259 (Cascade Lake),3.1,75 GB                 NVMe SSD,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.136,0.086,0.08,0.053,0.046,0.487132352941176,FALSE,intel,nvme,29000,14500,75,1,81.25,3600,593.75,18750,TRUE,2.1,25,25,1,TRUE,
m5dn.xlarge,m5dn,cpu,16,4,Intel Xeon Platinum 8259 (Cascade Lake),3.1,150 GB                 NVMe SSD,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.272,0.171,0.1599,0.106,0.092,0.486121323529412,FALSE,intel,nvme,58000,29000,150,1,143.75,6000,593.75,18750,TRUE,4.1,25,25,1,TRUE,
m5dn.2xlarge,m5dn,cpu,32,8,Intel Xeon Platinum 8259 (Cascade Lake),3.1,300 GB                 NVMe SSD,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.544,0.343,0.3199,0.212,0.1841,0.486672794117647,FALSE,intel,nvme,116000,58000,300,1,287.5,12000,593.75,18750,TRUE,8.125,25,25,1,TRUE,
m5dn.4xlarge,m5dn,cpu,64,16,Intel Xeon Platinum 8259 (Cascade Lake),3.1,600 GB                 (2 * 300 GB NVMe SSD),Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.088,0.685,0.6397,0.423,0.3682,0.486190257352941,FALSE,intel,nvme,232000,116000,300,2,593.75,18750,593.75,18750,TRUE,16.25,25,25,1,TRUE,
m5dn.8xlarge,m5dn,cpu,128,32,Intel Xeon Platinum 8259 (Cascade Lake),3.1,1200 GB                 (2 * 600 GB NVMe SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.176,1.371,1.2795,0.846,0.7363,0.486305147058823,FALSE,intel,nvme,464000,232000,600,2,850,30000,850,30000,FALSE,25,25,25,1,TRUE,
m5dn.12xlarge,m5dn,cpu,192,48,Intel Xeon Platinum 8259 (Cascade Lake),3.1,1800 GB                 (2 * 900 GB NVMe SSD),50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.264,2.056,1.9192,1.269,1.1045,0.486266850490196,FALSE,intel,nvme,700000,350000,900,2,1187.5,40000,1187.5,40000,FALSE,50,50,50,1,TRUE,
m5dn.16xlarge,m5dn,cpu,256,64,Intel Xeon Platinum 8259 (Cascade Lake),3.1,2400 GB                 (4 * 600 GB NVMe SSD),75 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.352,2.742,2.559,1.692,1.4727,0.486310891544118,FALSE,intel,nvme,930000,465000,600,4,1700,60000,1700,60000,FALSE,75,75,75,1,TRUE,
m5dn.24xlarge,m5dn,cpu,384,96,Intel Xeon Platinum 8259 (Cascade Lake),3.1,3600 GB                 (4 * 900 GB NVMe SSD),100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",6.528,4.113,3.8385,2.538,2.2091,0.486312806372549,FALSE,intel,nvme,1400000,700000,900,4,2375,80000,2375,80000,FALSE,100,100,100,1,TRUE,
m5dn.metal,m5dn,cpu,384,96,Intel Xeon Platinum 8259 (Cascade Lake),3.1,3600 GB                 (4 * 900 GB NVMe SSD),100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",6.528,4.113,3.8385,2.538,2.2091,0.486312806372549,FALSE,intel,nvme,1400000,700000,900,4,2375,80000,,,FALSE,100,100,100,1,TRUE,
m5n.large,m5n,cpu,8,2,Intel Xeon Platinum 8259 (Cascade Lake),3.1,EBS only,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.119,0.075,0.07,0.046,0.0399,0.485084033613445,FALSE,intel,other,0,0,0,0,81.25,3600,593.75,18750,TRUE,2.1,25,25,1,TRUE,
m5n.xlarge,m5n,cpu,16,4,Intel Xeon Platinum 8259 (Cascade Lake),3.1,EBS only,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.238,0.15,0.14,0.092,0.0799,0.485189075630252,FALSE,intel,other,0,0,0,0,143.75,6000,593.75,18750,TRUE,4.1,25,25,1,TRUE,
m5n.2xlarge,m5n,cpu,32,8,Intel Xeon Platinum 8259 (Cascade Lake),3.1,EBS only,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.476,0.3,0.2799,0.184,0.1597,0.485084033613445,FALSE,intel,other,0,0,0,0,287.5,12000,593.75,18750,TRUE,8.125,25,25,1,TRUE,
m5n.4xlarge,m5n,cpu,64,16,Intel Xeon Platinum 8259 (Cascade Lake),3.1,EBS only,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.952,0.6,0.5598,0.367,0.3195,0.48484768907563,FALSE,intel,other,0,0,0,0,593.75,18750,593.75,18750,TRUE,16.25,25,25,1,TRUE,
m5n.8xlarge,m5n,cpu,128,32,Intel Xeon Platinum 8259 (Cascade Lake),3.1,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.904,1.2,1.1195,0.734,0.6389,0.484821428571429,FALSE,intel,other,0,0,0,0,850,30000,850,30000,FALSE,25,25,25,1,TRUE,
m5n.12xlarge,m5n,cpu,192,48,Intel Xeon Platinum 8259 (Cascade Lake),3.1,EBS only,50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.856,1.799,1.6793,1.101,0.9584,0.484742647058824,FALSE,intel,other,0,0,0,0,1187.5,40000,1187.5,40000,FALSE,50,50,50,1,TRUE,
